License Number,Full Name,NPN Number,Residency Type,License Status,License Issue Date,Business City,Business State,Business Zip,Business County
G133786,INSURANCE CLAIMS FIRM,"=""21229939""",Resident,VALID,6/21/2024 12:00:00 AM,MEDLEY,FL,"=""33166""",Dade
G120663,BANNER ADJUSTING & CLAIM CONSULTING,"=""21168330""",Resident,VALID,5/9/2024 12:00:00 AM,PARRISH,FL,"=""34219""",Manatee
G117215,"MORENO PUBLIC ADJUSTERS, LLC","=""21156838""",Resident,VALID,4/29/2024 12:00:00 AM,TAMPA,FL,"=""33615""",Hillsborough
G136955,CONSULT 1,"=""21240957""",Resident,VALID,7/2/2024 12:00:00 AM,LAKELAND,FL,"=""33803""",Polk
W850728,"ALL CLAIMS SOLUTIONS, LLC","=""20308909""",Resident,VALID,7/24/2024 12:00:00 AM,TAMPA,FL,"=""33602""",Hillsborough
G118123,ACE CLAIMS ADJUSTERS,"=""21162305""",Resident,VALID,5/1/2024 12:00:00 AM,COCONUT CREEK,FL,"=""33073""",Broward
G117289,CHRISTOPHER JENNINGS WHITE,"=""21156837""",Resident,VALID,4/29/2024 12:00:00 AM,PORT CHARLOTTE,FL,"=""33954""",Charlotte
G139037,ADJUSTERS PLUS LLC,"=""21248932""",Resident,VALID,7/10/2024 12:00:00 AM,WELLINGTON,FL,"=""33449""",Palm Beach
G141338,"ADJUSTERS OF AMERICA, LLC","=""21255454""",Resident,VALID,7/17/2024 12:00:00 AM,MIAMI,FL,"=""33162""",Dade
G152709,"CLAIMAX, PA","=""21296727""",Resident,VALID,8/21/2024 12:00:00 AM,MIAMI,FL,"=""33175""",Dade
G146696,E3 ADJUSTERS,"=""21273546""",Resident,VALID,8/2/2024 12:00:00 AM,BOCA RATON,FL,"=""33487""",Palm Beach
W806322,"GARRETT CLAIMS GROUP, INC","=""17010468""",Resident,VALID,5/16/2024 12:00:00 AM,TAMPA,FL,"=""33617""",Hillsborough
G118871,ALL COAST PUBLIC ADJUSTERS INC,"=""21162319""",Resident,VALID,5/3/2024 12:00:00 AM,ISLAMORADA,FL,"=""33036""",Monroe
G127556,SOLACE ADJUSTING,"=""21208966""",Resident,VALID,6/3/2024 12:00:00 AM,DAVIE,FL,"=""33324""",Broward
G141531,"THE PUBLIC ADJUSTERS ADVANTAGE US, CORP","=""21255466""",Resident,VALID,7/17/2024 12:00:00 AM,CORAL GABLES,FL,"=""33134""",Dade
G144216,"INSIGHT CLAIM CONSULTANTS, LLC","=""21265167""",Resident,VALID,7/25/2024 12:00:00 AM,PALM BAY,FL,"=""32909""",Brevard
G147724,"APEX PUBLIC ADJUSTERS, INC.","=""21273196""",Resident,VALID,8/7/2024 12:00:00 AM,JUPITER,FL,"=""33477""",Palm Beach
G129481,DENTON CLAIMS CONSULTING LLC,"=""20278919""",Non-Resident,VALID,6/7/2024 12:00:00 AM,THE WOODLANDS,TX,"=""77380""",
G141838,MOCKINGBIRD PUBLIC ADJUSTING,"=""21257075""",Resident,VALID,7/18/2024 12:00:00 AM,MADISON,FL,"=""32340""",Madison
G146655,MY FLORIDA CLAIM LLC,"=""21273576""",Resident,VALID,8/2/2024 12:00:00 AM,NORTH MIAMI BEACH,FL,"=""33162""",Dade
G123923,CROSS COUNTRY PUBLIC ADJUSTING LLC,"=""20765069""",Non-Resident,VALID,5/21/2024 12:00:00 AM,WAVELAND,MS,"=""39576""",
G132665,CLAIM RESOURCES PUBLIC ADJUSTERS,"=""21226441""",Resident,VALID,6/18/2024 12:00:00 AM,ORLANDO,FL,"=""32828""",Orange
G131961,SIMPLE CLAIMS LLC,"=""21223999""",Resident,VALID,6/17/2024 12:00:00 AM,MIAMI,FL,"=""33137""",Dade
G125968,EZ ADJUSTING SERVICES LLC,"=""21203110""",Resident,VALID,5/29/2024 12:00:00 AM,DORAL,FL,"=""33178""",Dade
G125901,"FALCON CLAIMS MANAGEMENT AND ADJUSTMENT, LLC","=""21187010""",Resident,VALID,5/28/2024 12:00:00 AM,KEY LARGO,FL,"=""33037""",Monroe
G142749,GRIFFIN CLAIM CONSULTANTS LLC,"=""21260263""",Resident,VALID,7/22/2024 12:00:00 AM,GREEN CV SPGS,FL,"=""32043""",Clay
G119066,HERO ADJUSTING LLC,"=""21162310""",Resident,VALID,5/3/2024 12:00:00 AM,ORLANDO,FL,"=""32837""",Orange
G133293,THREE PILLARS PUBLIC ADJUSTING,"=""21228338""",Resident,VALID,6/20/2024 12:00:00 AM,ALTAMONTE SPRINGS,FL,"=""32714""",Seminole
G140210,MICHAEL GAVLICK,"=""21251338""",Resident,VALID,7/13/2024 12:00:00 AM,CLEARWATER,FL,"=""33764""",Pinellas
G146280,MSR ADJUSTERS,"=""21272271""",Resident,VALID,8/1/2024 12:00:00 AM,TAMPA,FL,"=""33607""",Hillsborough
G133261,"SOUTHWEST FLORIDA CLAIMS ADJUSTERS, LLC","=""21228332""",Resident,VALID,6/20/2024 12:00:00 AM,CAPE CORAL,FL,"=""33904""",Lee
G116661,NET CLAIMS NOW,"=""21154922""",Resident,VALID,4/26/2024 12:00:00 AM,OCOEE,FL,"=""34761""",Orange
G116147,TEMPLE PUBLIC ADJUSTERS AND CONSULTANTS LLC,"=""20836262""",Resident,VALID,4/24/2024 12:00:00 AM,FORT LAUDERDALE,FL,"=""33309""",Broward
G142629,LD FLORIDA ADJUSTING LLC DBA ASK AN ADJUSTER,"=""21260306""",Resident,VALID,7/22/2024 12:00:00 AM,WEST PALM BEACH,FL,"=""33401""",Palm Beach
G132194,PWR CLAIMS CONSULTING LLC,"=""21224017""",Resident,VALID,6/17/2024 12:00:00 AM,MIAMI,FL,"=""33177""",Dade
W820943,ABBA CLAIMS CONSULTANTS,"=""17595696""",Non-Resident,VALID,6/13/2024 12:00:00 AM,DALLAS,TX,"=""79424""",
G143189,PRIMA PUBLIC ADJUSTERS,"=""21261610""",Resident,VALID,7/23/2024 12:00:00 AM,BOCA RATON,FL,"=""33496""",Palm Beach
G132464,SOL KLEIN PUBLIC ADJUSTERS LLC,"=""20271035""",Non-Resident,VALID,6/18/2024 12:00:00 AM,LAKEWOOD,NJ,"=""08701""",
G123501,SOUTHERN STATE CLAIMS ADJUSTERS LLC.,"=""21178903""",Resident,VALID,5/20/2024 12:00:00 AM,ODESSA,FL,"=""33556""",Pasco
G123502,PROPER CLAIMS ADJUSTING,"=""21178905""",Resident,VALID,5/20/2024 12:00:00 AM,FT LAUDERDALE,FL,"=""33301""",Broward
G148655,ANVAL SERVICES LLC,"=""21281145""",Resident,VALID,8/9/2024 12:00:00 AM,ORLANDO,FL,"=""32824""",Orange
G153991,CLEAR CHOICE CLAIMS LLC,"=""21301726""",Resident,VALID,8/26/2024 12:00:00 AM,PALMETTO,FL,"=""34221""",Manatee
G141532,FIRE CLAIM ADJUSTERS LLC,"=""21255462""",Resident,VALID,7/17/2024 12:00:00 AM,WINTER SPRINGS,FL,"=""32708""",Seminole
W914810,"COASTAL PUBLIC ADJUSTING, INC","=""16651114""",Non-Resident,VALID,10/3/2024 12:00:00 AM,MASSAPEQUA,NY,"=""11758""",
G152658,"PROXY INSURANCE CLAIMS ADJUSTER, CORP","=""21296746""",Resident,VALID,8/21/2024 12:00:00 AM,LAKE WORTH,FL,"=""33467""",Palm Beach
G161568,CRAYTON ADJUSTING GROUP,"=""21325878""",Resident,VALID,9/17/2024 12:00:00 AM,"ORLANDO, ORANGE, FL",FL,"=""32817""",Orange
G200727,SAMARITAN PUBLIC ADJUSTERS LLC,"=""21429690""",Resident,VALID,1/4/2025 12:00:00 AM,FL - ORLANDO,FL,"=""32818""",Orange
G173414,PROPERTY ADJUSTING GROUP,"=""21352546""",Resident,VALID,10/11/2024 12:00:00 AM,MIAMI,FL,"=""33144""",Dade
G176850,"YOUR CLAIM HERO, LLC","=""21359531""",Resident,VALID,10/17/2024 12:00:00 AM,CLEARWATER,FL,"=""33762""",Pinellas
G176559,"EMPIRE PUBLIC ADJUSTERS, INC.","=""18400152""",Non-Resident,VALID,10/16/2024 12:00:00 AM,MCKINNEY,TX,"=""75072""",
G175438,"VICTORY PUBLIC ADJUSTING, LLC","=""21355753""",Resident,VALID,10/15/2024 12:00:00 AM,MIAMI,FL,"=""331965822""",Dade
G188011,"PALMER CLAIMS CONSULTANTS, INC.","=""21388623""",Resident,VALID,11/15/2024 12:00:00 AM,PLANTATION,FL,"=""33324""",Broward
G168106,"SUNSHINE CLAIMS CONSULTANTS, INC.","=""21343904""",Resident,VALID,10/3/2024 12:00:00 AM,MIAMI LAKES,FL,"=""33014""",Dade
G172964,MICHAEL,"=""21351592""",Resident,VALID,10/10/2024 12:00:00 AM,MIAMI,FL,"=""33176""",Dade
G169628,FIRM RESOLUTIONS,"=""21347233""",Resident,VALID,10/7/2024 12:00:00 AM,MIAMI,FL,"=""33132""",Dade
G158973,LEGACY ADJUSTMENT,"=""21317887""",Resident,VALID,9/10/2024 12:00:00 AM,ORLANDO,FL,"=""32832""",Orange
G166069,JUSTICE CLAIMS,"=""19577329""",Non-Resident,VALID,9/30/2024 12:00:00 AM,ORANGE,TX,"=""77630""",
G155871,"WHITE GLOVE ADJUSTING, LLC","=""21307049""",Resident,VALID,8/30/2024 12:00:00 AM,MIAMI,FL,"=""31356""",Dade
G164985,J. R. CLAIMS CONSULTANTS,"=""20669563""",Non-Resident,VALID,9/26/2024 12:00:00 AM,BOERNE,TX,"=""78006""",
G171782,GUARDIAN ADJUSTMENT GROUP LLC,"=""16591873""",Non-Resident,VALID,10/9/2024 12:00:00 AM,PIPERSVILLE,PA,"=""18947""",
G171784,SWFL PUBLIC ADJUSTERS,"=""21350032""",Resident,VALID,10/9/2024 12:00:00 AM,NAPLES,FL,"=""34120""",Collier
G180030,GENERAL INSURANCE PROFESSIONALS,"=""21366154""",Resident,VALID,10/24/2024 12:00:00 AM,NORTH MIAMI,FL,"=""33167""",Dade
G168978,TITAN ASSET ADJUSTERS LLC,"=""21347232""",Resident,VALID,10/7/2024 12:00:00 AM,SAINT PETERSBURG,FL,"=""33702""",Pinellas
G169465,SHIELD PUBLIC ADJUSTERS,"=""21347170""",Resident,VALID,10/7/2024 12:00:00 AM,PORT CHARLOTTE,FL,"=""33981""",Charlotte
G177065,MCBAE CONSULTANTS LLC,"=""21359545""",Resident,VALID,10/17/2024 12:00:00 AM,PALMETTO BAY,FL,"=""33176""",Dade
G172943,CLAIMS NATION PUBLIC ADJUSTERS INC.,"=""21351580""",Resident,VALID,10/10/2024 12:00:00 AM,JACKSONVILLE,FL,"=""32258""",Duval
G185133,"SAILFISH CLAIMS, LLC","=""21380382""",Resident,VALID,11/7/2024 12:00:00 AM,PORT SAINT LUCIE,FL,"=""34984""",St. Lucie
G177825,ADJUSTER BUDDY LLC,"=""21360374""",Resident,VALID,10/18/2024 12:00:00 AM,MERRITT ISLAND,FL,"=""32953""",Brevard
G152762,DYNAMIC CLAIMS ADVISORS INC,"=""21296732""",Resident,VALID,8/21/2024 12:00:00 AM,HAINES CITY,FL,"=""33844""",Polk
G171982,"GREENSPAN ADJUSTERS INTERNATIONAL, INC.","=""7812070""",Non-Resident,VALID,10/9/2024 12:00:00 AM,SOUTH SAN FRANCISCO,CA,"=""94080""",
G176312,RESTORED PUBLIC ADJUSTING AND CLAIM CONSULTING,"=""21357714""",Resident,VALID,10/16/2024 12:00:00 AM,PENSACOLA,FL,"=""32534""",Escambia
W950862,AMERICAN PRIVATE ADJUSTER CO,"=""20614076""",Resident,VALID,10/9/2024 12:00:00 AM,PORT CHARLOTTE,FL,"=""33948""",Charlotte
G165786,"PRIMEBAY, CORP","=""21339415""",Resident,VALID,9/30/2024 12:00:00 AM,MIAMI,FL,"=""33175""",Dade
G168078,"DA LAMONT PUBLIC ADJUSTERS, LLC","=""16319170""",Non-Resident,VALID,10/3/2024 12:00:00 AM,SPRINGTOWN,TX,"=""76082""",
G159562,BLUEJAY ADJUSTERS,"=""21319313""",Resident,VALID,9/11/2024 12:00:00 AM,HOLLYWOOD,FL,"=""33021""",Broward
G164556,SOFLO PUBLIC ADJUSTERS INC.,"=""21334655""",Resident,VALID,9/25/2024 12:00:00 AM,DEERFIELD BEACH,FL,"=""33064""",Broward
G176561,305 CLAIMS LLC,"=""21357716""",Resident,VALID,10/16/2024 12:00:00 AM,PEMBROKE PINES,FL,"=""33024""",Broward
G181738,KODIAK CLAIMS PROFESSIONALS LLC DBA KCP PUBLIC ADJ,"=""20844087""",Non-Resident,VALID,10/30/2024 12:00:00 AM,SPRINGFIELD,MO,"=""65804""",
G176328,ADVANCED CLAIMS CONSULTING LLC,"=""21357704""",Resident,VALID,10/16/2024 12:00:00 AM,CAPE CORAL,FL,"=""33991""",Lee
G176327,ALL YOUR CLAIMS NEEDS LLC,"=""21357687""",Resident,VALID,10/16/2024 12:00:00 AM,DAVIE,FL,"=""33325""",Broward
G181725,"THE NATIONAL ADJUSTERS GROUP, LLC","=""21372167""",Resident,VALID,10/30/2024 12:00:00 AM,OAKLAND PARK,FL,"=""33309""",Broward
G101612,"PUBLIC ADJUSTING FIRM OF FLORIDA, INC","=""21104595""",Resident,VALID,8/22/2024 12:00:00 AM,MIAMI,FL,"=""33182""",Dade
G176311,WILSON PUBLIC ADJUSTING,"=""21357686""",Resident,VALID,10/16/2024 12:00:00 AM,MIAMI,FL,"=""33176""",Dade
G174676,NISICOMPLEX LLC,"=""21354976""",Resident,VALID,10/14/2024 12:00:00 AM,FORT PIERCE,FL,"=""34945""",St. Lucie
G165895,PROPERTY CLAIM PRO,"=""21339442""",Resident,VALID,9/30/2024 12:00:00 AM,MIAMI SPRINGS,FL,"=""33166""",Dade
W844697,"NO STRESS INSURANCE CLAIMS, LLC","=""20289890""",Resident,VALID,8/21/2024 12:00:00 AM,ALTAMONTE SPRINGS,FL,"=""32714""",Dade
G165961,ASSET CLAIMS,"=""21339417""",Resident,VALID,9/30/2024 12:00:00 AM,PINECREST,FL,"=""33156""",Dade
G164062,CEDRICK JONES & ASSOCIATES,"=""21333225""",Resident,VALID,9/24/2024 12:00:00 AM,JACKSONVILLE,FL,"=""32216""",Duval
G165125,"EXTREME ADJUSTING SERVICES, INC","=""21337161""",Resident,VALID,9/27/2024 12:00:00 AM,FORT MYERS,FL,"=""33913""",Lee
G185570,HEIDI MUNIZ ADJUSTING,"=""21381644""",Resident,VALID,11/8/2024 12:00:00 AM,KISSIMMEE,FL,"=""34744""",Osceola
G187550,KANDID INC,"=""21387186""",Resident,VALID,11/14/2024 12:00:00 AM,MIAMI BEACH,FL,"=""33139""",Broward
G206836,FLORIDA CLAIMS ADJUSTING FIRM,"=""21454550""",Resident,VALID,1/29/2025 12:00:00 AM,PLANTATION,FL,"=""33324""",Broward
G199147,ROBERT E KELLER,"=""21423497""",Resident,VALID,12/26/2024 12:00:00 AM,CLEARWATER,FL,"=""33764""",Pinellas
W818100,PREMIER 1ST CORPORATION DBA ALLIED ADJUSTER SERVICES,"=""8319273""",Resident,VALID,1/30/2025 12:00:00 AM,BOCA RATON,FL,"=""33431""",Palm Beach
G192183,CAPITAL INSURANCE ESTIMATING & APPRAISAL INC.,"=""21403428""",Resident,VALID,12/3/2024 12:00:00 AM,FORT LAUDERDALE,FL,"=""33301""",Broward
G199012,"SHORELINE PUBLIC ADJUSTERS, LLC","=""21423495""",Resident,VALID,12/26/2024 12:00:00 AM,NAPLES,FL,"=""34104""",Collier
G203315,CHASE PUBLIC ADJUSTING LLC,"=""21439022""",Resident,VALID,1/14/2025 12:00:00 AM,CLRAWATER,FL,"=""33760""",Pinellas
G187726,"MESSERI & ASSOCIATES, LLC","=""21387211""",Resident,VALID,11/14/2024 12:00:00 AM,MIAMI,FL,"=""33180""",Dade
G196980,"CLAIMS PROFESSIONAL REPRESENTATIVES, LLC","=""10371415""",Non-Resident,VALID,12/18/2024 12:00:00 AM,OSCEOLA,IN,"=""46561""",
G201747,CLAIMS HUNTERS INC,"=""21433458""",Resident,VALID,1/8/2025 12:00:00 AM,KISSIMMEE,FL,"=""34741""",Osceola
G213470,"SPACE COAST CLAIM PRO, LLC","=""21484908""",Resident,VALID,2/20/2025 12:00:00 AM,MELBOURNE,FL,"=""32935""",Brevard
G210405,TRUE FLORIDA ADJUSTERS LLC,"=""21472926""",Resident,VALID,2/10/2025 12:00:00 AM,HAINS CITY,FL,"=""33844""",Polk
G214153,PIONEER CLAIMS ADJUSTERS,"=""21488549""",Resident,VALID,2/24/2025 12:00:00 AM,ORLANDO,FL,"=""32801""",Orange
G197799,PLATINUM PUBLIC ADJUSTING INC.,"=""21419680""",Resident,VALID,12/19/2024 12:00:00 AM,PALMETTO BAY,FL,"=""33157""",Dade
G218943,DIVERSIFIED LOSS SOLUTIONS LLC,"=""21513000""",Resident,VALID,3/11/2025 12:00:00 AM,TITUSVILLE,FL,"=""32780""",Brevard
G045154,ID CREW LLC,"=""20856099""",Resident,VALID,11/25/2024 12:00:00 AM,CAPE CORAL,FL,"=""33914""",Lee
W816859,"ALLIANCE LOSS CONSULTANTS, LLC","=""20192486""",Resident,VALID,5/2/2025 12:00:00 AM,BOCA RATON,FL,"=""33431""",Palm Beach
W815771,UNITED CLAIMS ADJUSTERS,"=""20187305""",Resident,VALID,2/11/2025 12:00:00 AM,MIRAMAR,FL,"=""33025""",Broward
G200789,GAURDIAN ADJUSTING GROUP LLC,"=""21430828""",Resident,VALID,1/6/2025 12:00:00 AM,BOCA RATON,FL,"=""33433""",Palm Beach
G208241,GUERRA CONSULTING GROUP,"=""21459023""",Resident,VALID,2/3/2025 12:00:00 AM,MIAMI,FL,"=""33172""",Dade
G215625,HONEST PUBLIC ADJUSTING,"=""21494136""",Resident,VALID,2/27/2025 12:00:00 AM,CAPE CORAL,FL,"=""33993""",Lee
G222511,"CLAIMS SUPPORT, INC","=""21529708""",Resident,VALID,3/21/2025 12:00:00 AM,MIAMI,FL,"=""33186""",Dade
G242411,DELPHINIDAE ADJUSTER LLC,"=""21154499""",Resident,VALID,5/29/2025 12:00:00 AM,INTERCESSION CITY,FL,"=""33848""",Osceola
G202123,"SUNCOAST CLAIMS, INC.","=""14809037""",Non-Resident,VALID,1/9/2025 12:00:00 AM,BEDFORD,TX,"=""76022""",
G202159,CHURCHILL PUBLIC ADJUSTERS CORP.,"=""21434702""",Resident,VALID,1/9/2025 12:00:00 AM,BOCA RATON,FL,"=""33433""",Palm Beach
G211624,VANGUARD CLAIMS SOLUTIONS,"=""21477937""",Resident,VALID,2/13/2025 12:00:00 AM,NEW PORT RICHEY,FL,"=""34653""",Pasco
G216070,"ALL SERVICE PA, LLC","=""21495472""",Resident,VALID,2/28/2025 12:00:00 AM,FORT MYERS,FL,"=""33919""",Lee
G215535,FINAL ANALYSIS,"=""21494162""",Resident,VALID,2/27/2025 12:00:00 AM,NAPLES,FL,"=""34104""",Collier
G209821,"SHARP ADJUSTING AND CONSULTING SERVICES, INC","=""21470172""",Resident,VALID,2/7/2025 12:00:00 AM,COOPER CITY,FL,"=""33330""",Broward
W829230,AMERICAN CHOICE PUBLIC ADJUSTERS LLC,"=""20238321""",Resident,VALID,3/3/2025 12:00:00 AM,FORT LAUDERDALE,FL,"=""33311""",Broward
G212238,"VETERAN PUBLIC ADJUSTERS, LLC","=""21480201""",Resident,VALID,2/17/2025 12:00:00 AM,MELBOURNE,FL,"=""32940""",Brevard
G204885,EVOLUTION USA ADJUSTERS LLC,"=""21445777""",Resident,VALID,1/22/2025 12:00:00 AM,KISSIMMEE,FL,"=""34741""",Osceola
G195282,"ASSURED PUBLIC ADJUSTERS, LLC","=""7068404""",Resident,VALID,12/11/2024 12:00:00 AM,NORTH PORT,FL,"=""34287""",Sarasota
G216575,FMS CLAIMS ADJUSTERS,"=""21498010""",Resident,VALID,3/3/2025 12:00:00 AM,MIAMI,FL,"=""33182""",Dade
G207457,CENTURION CLAIMS,"=""21459010""",Resident,VALID,1/30/2025 12:00:00 AM,BOYNTON BEACH,FL,"=""33435""",Palm Beach
G207365,"RUBICON SOUTH CONSULTATION, LLC","=""21458991""",Resident,VALID,1/30/2025 12:00:00 AM,DELRAY BEACH,FL,"=""33446""",Palm Beach
G205809,"MAXIMIZE CLAIMS, LLC","=""19493656""",Resident,VALID,1/26/2025 12:00:00 AM,DELRAY BEACH,FL,"=""33483""",Palm Beach
G212281,ADJUST YOUR CLAIM LLC,"=""21480196""",Resident,VALID,2/17/2025 12:00:00 AM,ORLANDO,FL,"=""32819""",Orange
G196236,PILLAR PUBLIC ADJUSTING,"=""21416013""",Resident,VALID,12/16/2024 12:00:00 AM,HALLANDALE BEACH,FL,"=""33009""",Broward
G213173,IRWIN & ASSOCIATES INTERNATIONAL,"=""21061351""",Non-Resident,VALID,2/19/2025 12:00:00 AM,SLIDELL,LA,"=""70458""",
G189559,CAPTAIN CLAIMS LLC,"=""21393238""",Resident,VALID,11/20/2024 12:00:00 AM,DUNNELLON,FL,"=""34432""",Broward
G189667,"KJ & ASSOCIATES INSURANCE CLAIM SERVICES, INC.","=""21393254""",Resident,VALID,11/20/2024 12:00:00 AM,LOXAHATCHEE,FL,"=""33470""",Palm Beach
G203632,"ATLAS PUBLIC ADJUSTERS, LLC","=""21440298""",Resident,VALID,1/15/2025 12:00:00 AM,DAVENPORT,FL,"=""33896""",Polk
G191953,PROPERTY CLAIMS SPECIALISTS,"=""21402546""",Resident,VALID,12/2/2024 12:00:00 AM,NORTH PORT,FL,"=""34286""",Sarasota
G208292,NGP PUBLIC ADJUSTING,"=""21459005""",Resident,VALID,2/3/2025 12:00:00 AM,GULF BREEZE,FL,"=""32561""",Santa Rosa
G201653,SHEPHERD CLAIMS SOLUTIONS LLC,"=""21143792""",Non-Resident,VALID,1/8/2025 12:00:00 AM,DALLAS,TX,"=""75287""",
W806321,"CONSULTANTS FIRST,LLC","=""20152885""",Resident,VALID,12/17/2024 12:00:00 AM,MIAMI,FL,"=""33138""",Dade
G213613,GUARDIAN ANGEL ADJUSTERS,"=""21486286""",Resident,VALID,2/21/2025 12:00:00 AM,ORLANDO,FL,"=""32817""",Orange
W852837,AMERICAN CLAIMS PROTECTION,"=""20316688""",Resident,VALID,3/14/2025 12:00:00 AM,NORTHBAY VILLAGE,FL,"=""33141""",Dade
G220004,PAY OUR CLAIMS LLC,"=""21521280""",Resident,VALID,3/13/2025 12:00:00 AM,LONGWOOD,FL,"=""32779""",Seminole
G240154,"CLAIM ANALYSIS, INC.","=""21598422""",Resident,VALID,5/21/2025 12:00:00 AM,TAMPA,FL,"=""33602""",Hillsborough
W926021,ATLAS CLAIMS SOLUTIONS CORP,"=""20533113""",Resident,VALID,6/13/2025 12:00:00 AM,PLANTATION,FL,"=""33324""",Broward
G231274,PROPERTY DAMAGE CLAIMS EXPERTS,"=""21565269""",Resident,VALID,4/21/2025 12:00:00 AM,WEST PALM BEACH,FL,"=""33409""",Palm Beach
G232299,"INSURANCE CONSULTING GROUP, LLC DBA SFPA APPRAISAL GROUP, LLC","=""21568390""",Resident,VALID,4/23/2025 12:00:00 AM,MIAMI,FL,"=""33155""",Dade
G018807,"VETERAN ADJUSTERS, INC.","=""19824798""",Resident,VALID,4/30/2025 12:00:00 AM,HOLLYWOOD,FL,"=""33020""",Broward
G233284,IBIS PUBLIC ADJUSTING LLC,"=""21572628""",Resident,VALID,4/28/2025 12:00:00 AM,SEBASTIAN,FL,"=""32958""",Indian River
G227095,FLORIDA SERVICES AND CLAIMS INC,"=""21549448""",Resident,VALID,4/7/2025 12:00:00 AM,DELAND,FL,"=""32724""",Volusia
G252370,"SECURECLAIM PUBLIC ADJUSTERS, LLC","=""21643273""",Non-Resident,VALID,7/2/2025 12:00:00 AM,COUHTTA,GA,"=""30710""",
G229645,"NEXHEN, LLC","=""21559189""",Resident,VALID,4/15/2025 12:00:00 AM,BOCA RATON,FL,"=""33431""",Broward
G240248,ROUSSO ADJUSTING LLC,"=""21598393""",Resident,VALID,5/21/2025 12:00:00 AM,LAUDERDALE BY THE SEA,FL,"=""33308""",Broward
G245675,B1 TRANSPORTATION LLC DBA ON DEMAND ADJUSTER,"=""21618820""",Resident,VALID,6/10/2025 12:00:00 AM,FT LAUDERDALE,FL,"=""33312""",Broward
G234350,AVENGERS PUBLIC ADJUSTERS,"=""21576994""",Resident,VALID,5/1/2025 12:00:00 AM,CAPE CORAL,FL,"=""33904""",Lee
G247260,ICONIC CLAIMS SOLUTIONS LLC,"=""21625105""",Resident,VALID,6/16/2025 12:00:00 AM,KISSIMEE,FL,"=""34744""",Osceola
G246721,TRI STAR PUBLIC ADJUSTERS LLC,"=""21623064""",Resident,VALID,6/13/2025 12:00:00 AM,TAMARAC,FL,"=""33321""",Broward
G253144,APEX PUBLIC ADJUSTING INC,"=""21646539""",Resident,VALID,7/7/2025 12:00:00 AM,DAVIE,FL,"=""33314""",Broward
G224682,COAST2COAST CONSTRUCTION CONSULTANTS,"=""21538157""",Resident,VALID,3/28/2025 12:00:00 AM,WESLEY CHAPEL,FL,"=""33543""",Pasco
W858499,A & L ADJUSTERS CORPORATION/ARGEL  DURAN,"=""20336343""",Resident,VALID,5/14/2025 12:00:00 AM,ORLANDO,FL,"=""32825""",Orange
G225479,CODE ONE PUBLIC ADJUSTING LLC,"=""21542361""",Resident,VALID,4/1/2025 12:00:00 AM,MIAMI,FL,"=""33169""",Dade
W805858,"BRIDGE CLAIMS ADVOCATES, LLC","=""20150197""",Resident,VALID,5/9/2025 12:00:00 AM,PORT ST. LUCIE,FL,"=""34952""",St. Lucie
G222681,KUREK CLAIMS LLC,"=""21531915""",Resident,VALID,3/24/2025 12:00:00 AM,BRADENTON,FL,"=""34209""",Manatee
G225121,"ALLEGIANT PUBLIC ADJUSTERS, INC.","=""21540343""",Resident,VALID,3/31/2025 12:00:00 AM,TALLAHASSEE,FL,"=""32308""",Leon
W865688,"ALL FLORIDA CLAIMS ADVISORS, LLC","=""20360426""",Resident,VALID,5/12/2025 12:00:00 AM,MIAMI,FL,"=""33175""",Dade
W826146,TRITON PUBLIC ADJUSTERS,"=""20227536""",Resident,VALID,3/18/2025 12:00:00 AM,CUTLER BAY,FL,"=""33157""",Dade
G221226,"PANTANAL CLAIMS ADJUSTERS, LLC","=""21525954""",Resident,VALID,3/18/2025 12:00:00 AM,ORLANDO,FL,"=""32820""",Orange
G225925,"ALIGNED ADJUSTING, LLC","=""21544738""",Resident,VALID,4/2/2025 12:00:00 AM,ORLANDO,FL,"=""32801""",Orange
G226795,ONEM CONSULTING FIRM LLC,"=""21388155""",Non-Resident,VALID,4/4/2025 12:00:00 AM,HOUSTON,TX,"=""77047""",
W818879,OAKMONT PUBLIC ADJUSTING,"=""20200943""",Resident,VALID,4/25/2025 12:00:00 AM,BOCA RATON,FL,"=""33431""",Palm Beach
W838488,REEL TIME ESTIMATING & ADJUSTING,"=""20268853""",Resident,VALID,4/25/2025 12:00:00 AM,MARGATE,FL,"=""33063""",Broward
G194324,MALKI INSURANCE ADJUSTING LLC,"=""21411552""",Resident,VALID,5/30/2025 12:00:00 AM,PLANTATION,FL,"=""33324""",Broward
G228878,SAGE PUBLIC ADJUSTING SERVICES,"=""21555147""",Resident,VALID,4/11/2025 12:00:00 AM,FORT LAUDERDALE,FL,"=""33301""",Broward
G234034,GNC CLAIMS CONSULTANTS,"=""21575630""",Resident,VALID,4/30/2025 12:00:00 AM,MIAMI,FL,"=""33193""",Dade
G235798,SUNCOAST PUBLIC ADJUSTING,"=""21581675""",Resident,VALID,5/6/2025 12:00:00 AM,ESTERO,FL,"=""33928""",Lee
G237811,MAGNUM PA,"=""21589393""",Resident,VALID,5/13/2025 12:00:00 AM,LAKE PANASOFFKEE,FL,"=""33538""",Sumter
G232324,DJS CONSULTING & EVENTS LLC,"=""21568340""",Resident,VALID,4/23/2025 12:00:00 AM,ORLANDO,FL,"=""32832""",Orange
